Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRK01,OUT019,394.34426029180486
FDD48,OUT017,1886.8691844483476
FDB59,OUT013,3253.7780448877293
FDY45,OUT010,660.2268636973654
FDX60,OUT035,1134.224188431688
FDT09,OUT010,328.39863678209394
DRB24,OUT018,2150.540214224215
FDL13,OUT035,3690.6306223462525
FDN16,OUT035,1726.368334015722
FDK57,OUT013,2037.431081117916
FDO22,OUT027,2320.6201930355096
FDC57,OUT010,580.2408062271161
FDZ13,OUT027,2152.19851196431
FDW27,OUT013,2557.870169607867
FDX10,OUT049,1348.2281764500494
FDY08,OUT018,1753.9038589088223
FDA49,OUT017,1633.4521692499695
FDC32,OUT018,1294.1650767005494
FDO04,OUT035,1242.334070511195
NCZ54,OUT013,2733.0073766215423
FDY40,OUT045,1185.9280582795636
FDW36,OUT045,1731.3665911284354
FDE11,OUT017,3068.284580027669
DRE37,OUT045,3013.6015033377653
NCK19,OUT017,3031.258418611339
FDT19,OUT035,2722.4452186678554
FDE56,OUT045,1303.6834255757487
FDZ57,OUT010,335.02172553331206
FDB35,OUT035,1749.142856526426
FDF09,OUT010,254.00788345479737
FDO34,OUT046,2553.6882253237873
FDA55,OUT046,3337.627185036825
NCM18,OUT035,1568.368454071413
FDJ20,OUT019,531.1596081017685
DRQ35,OUT019,440.91766427348784
FDG02,OUT013,3062.1438937460307
NCU29,OUT018,1937.7627307223206
FDL27,OUT027,1975.1129184151332
NCA54,OUT035,3301.322702247022
FDJ32,OUT035,1357.2990293051707
FDB21,OUT019,682.4526741889247
FDR46,OUT035,2623.89141424648
FDZ32,OUT046,1950.9770827689922
DRF36,OUT017,3178.851262749273
NCU54,OUT017,2891.2378585998076
NCI31,OUT017,1301.336400069079
DRA59,OUT035,2589.7136465413696
NCC55,OUT045,1094.9819836532113
FDE44,OUT018,1011.618779204842
NCN26,OUT018,1692.5753043842517
FDC11,OUT049,1640.922250572446
FDV24,OUT035,2027.0210935958191
FDR40,OUT019,423.2560351575605
NCQ17,OUT049,2860.1167115142766
FDC46,OUT045,2773.2776784466037
NCM18,OUT046,1242.188543978058
FDK16,OUT046,1472.2931925653156
FDI28,OUT017,1446.3683298814772
FDS11,OUT018,2905.667284976508
DRD13,OUT046,1169.7280787841569
FDL36,OUT035,1443.4682937721768
FDI27,OUT013,1152.7093007504698
FDJ53,OUT019,395.05860795254785
FDS44,OUT045,3534.490188338412
FDE28,OUT046,3185.1451871998997
FDQ33,OUT018,2398.7646484315987
FDB37,OUT017,3277.5709921680073
FDQ31,OUT045,1714.1474787846907
NCQ05,OUT046,2483.728299371329
FDE10,OUT013,1980.9192532276802
FDF38,OUT017,1221.5250625452722
FDE50,OUT019,816.6473232571091
DRG37,OUT010,473.08425449337074
NCH06,OUT049,3691.063969440724
FDY14,OUT045,3631.145823051692
FDO27,OUT017,1688.186661548953
FDQ19,OUT049,3287.3878498538093
FDZ26,OUT019,665.1792723475319
FDN51,OUT013,3563.9705518961086
FDK20,OUT035,2240.617459949169
FDD40,OUT018,2740.138303406385
DRI25,OUT018,1047.731827268758
FDH56,OUT017,1968.4904994483495
FDI36,OUT027,4738.244519146334
DRH11,OUT018,1247.3056783305801
NCV18,OUT017,1356.7815540750155
DRI01,OUT049,2717.4515365485886
DRE48,OUT049,3282.4712965973927
FDS51,OUT035,1502.2797530198054
FDM38,OUT017,1440.1980688324634
FDB60,OUT027,4210.943914162475
FDY58,OUT035,3769.120846525362
FDY22,OUT045,2284.533058117972
FDF11,OUT027,4325.320567824534
FDZ51,OUT035,1703.3245465431119
FDQ45,OUT017,3211.6416435341107
FDF17,OUT035,3065.0857360929604
NCF31,OUT027,3634.7368505434733
FDA37,OUT013,1789.4879974186342
FDO51,OUT046,1383.4037582602132
FDF34,OUT013,2917.233990920932
FDD57,OUT018,1249.6840120720194
FDO37,OUT046,3058.815267229469
FDR49,OUT049,1323.6953965567518
FDS39,OUT049,2049.8271526729272
FDI48,OUT027,2083.4379690478654
DRM35,OUT049,3016.679424972838
FDV57,OUT035,3102.390119948788
FDZ55,OUT013,2545.828557966027
FDI28,OUT035,1393.982734020465
FDS21,OUT045,1260.229210610232
FDT34,OUT013,1855.5815966809125
DRI25,OUT035,1271.150383446915
FDT47,OUT010,409.208206281339
DRH39,OUT045,1459.0357959462826
NCD54,OUT045,2019.1156845523178
FDU16,OUT027,2411.5420806909733
NCW29,OUT045,1814.9261082719554
FDV25,OUT027,5200.670003568966
FDM56,OUT035,1725.7136011582847
FDZ04,OUT027,1732.3367799231378
FDG59,OUT019,520.6007246852325
FDI56,OUT045,1481.043255359989
FDS33,OUT035,1549.535219688627
FDC23,OUT049,2918.6304670784884
FDT11,OUT049,3021.5047433122863
FDG17,OUT045,3735.5024053544967
FDZ44,OUT045,1536.4330893388728
FDJ52,OUT013,2781.5796384337
DRI23,OUT046,2625.2358015918753
DRE15,OUT010,311.1348955910646
NCF07,OUT013,1477.648628325172
NCR29,OUT049,1427.0094576446668
FDE44,OUT019,342.0165395347335
FDT23,OUT035,1741.1569907933856
NCG06,OUT017,3470.8605770223867
NCU41,OUT010,602.4472703224308
FDH46,OUT017,1726.0952368434996
FDV31,OUT013,3042.3639453994756
NCT41,OUT027,3582.5872536053416
FDE22,OUT027,3662.542833712251
FDC26,OUT045,1703.3949008038308
DRF51,OUT017,1188.0312239565262
NCY53,OUT019,389.4909044625281
FDY21,OUT017,2969.466485845832
FDL27,OUT013,1250.8992072056374
FDZ34,OUT049,3175.3994745879754
NCF43,OUT010,436.64831330473953
FDC21,OUT035,1959.633593104098
FDL26,OUT013,2527.9597912326467
FDT25,OUT010,307.13658462333615
NCR30,OUT046,1237.7550127088762
DRL23,OUT019,425.7350132869642
NCR05,OUT049,3204.0601722903966
NCE19,OUT018,1081.0927133654131
FDY07,OUT035,1156.0263307102173
FDB10,OUT017,3813.7800429901645
FDP57,OUT013,1847.540259757212
FDU48,OUT019,497.3870137857939
FDH48,OUT035,1380.7841761177574
FDO33,OUT035,1859.7938945103092
NCU29,OUT045,2382.0952430385632
FDW35,OUT046,1414.3428093352595
FDH05,OUT010,660.1416803452053
FDP26,OUT049,1690.682132762121
DRG27,OUT035,1300.5173140775805
FDQ33,OUT046,2571.833195338496
FDH20,OUT010,205.76519181324488
FDV14,OUT046,1436.9402349324737
DRD01,OUT046,1233.23650480791
NCI17,OUT049,1722.4090167151405
FDF39,OUT010,897.0940375522573
FDX37,OUT046,1816.6613503768417
NCX17,OUT035,3457.5115366076734
FDN03,OUT013,3620.449907020421
NCS41,OUT010,603.8483707948712
FDH34,OUT045,2812.5061348372883
NCX53,OUT018,1844.7820210601335
FDY31,OUT046,2401.7259410718775
FDD20,OUT017,2041.643421500803
FDE51,OUT045,1146.881303436604
FDV27,OUT046,1676.5653695799392
FDF16,OUT035,2454.6062770696835
FDZ02,OUT049,1513.3645049633951
NCK05,OUT045,1287.9346390368946
FDM12,OUT027,4691.373878708031
NCA05,OUT018,2402.073865519566
FDX33,OUT045,2638.2049990915866
FDM25,OUT049,2829.096421964703
FDE41,OUT018,1285.6277315267207
FDW14,OUT045,1338.0014855050513
NCD30,OUT046,1459.1478364630734
FDB23,OUT010,922.6254768696747
FDF45,OUT046,1381.6644067290358
FDW20,OUT017,2050.3555605863544
FDF47,OUT045,3092.265992628171
NCR05,OUT019,799.3335095517348
DRB01,OUT046,2777.960555865971
FDE36,OUT013,2593.3510284409845
FDU56,OUT049,3165.2717224207195
FDB23,OUT049,3222.965948075375
FDN48,OUT049,1619.4073105062525
FDS43,OUT013,3216.2980760091787
NCN05,OUT013,2913.7843874217574
NCL53,OUT049,2830.045617200691
FDL56,OUT046,1308.3067772459976
FDH17,OUT018,1451.0973084519214
FDP37,OUT046,1774.6981185672257
FDG09,OUT019,824.9750647803432
FDA55,OUT045,3795.853130083513
FDX31,OUT049,3340.4643647732873
FDJ41,OUT045,3559.639276142473
DRC24,OUT045,2567.047604935326
FDQ21,OUT035,2105.871439838791
NCT54,OUT045,1820.6623239316637
FDH08,OUT049,3479.8109404677352
FDY38,OUT018,3144.1936641733814
DRM11,OUT010,727.927492734311
FDG32,OUT049,3048.091095102268
NCH18,OUT046,3114.5946532182916
FDI20,OUT035,3463.640339636452
FDA33,OUT018,2212.480742102371
FDN45,OUT013,3279.7406539700596
FDT45,OUT010,273.88560749858266
FDR32,OUT035,3642.8313185228526
FDA48,OUT017,3163.1793422468772
FDN23,OUT017,2511.0521937442018
NCR18,OUT035,1290.8931071362533
FDD45,OUT046,1460.5304262938077
FDI22,OUT018,2815.20891585169
FDT09,OUT013,2449.2303139814476
DRC24,OUT027,4111.630256361428
FDT39,OUT046,2226.407688995647
FDX28,OUT045,1528.3355089941128
FDA50,OUT018,1463.3701586928546
FDT33,OUT027,4133.0420239751675
FDQ60,OUT049,1959.9721474549508
NCM19,OUT018,1536.8161613116197
FDF40,OUT046,3561.923631903659
NCI30,OUT035,3442.259081580285
FDK34,OUT049,3703.554800414731
FDA38,OUT027,5040.920696193629
FDT02,OUT045,1114.1755083504106
FDC11,OUT017,1709.1963663615463
FDD08,OUT046,1380.523019534373
NCS29,OUT046,3662.4602974587538
DRI03,OUT010,571.0567319513386
FDK48,OUT035,1108.7259835824202
FDM52,OUT049,2719.5549813147363
FDP49,OUT035,1570.9175272544226
DRA24,OUT046,2368.753321110966
NCJ43,OUT049,3508.953625338794
FDE11,OUT045,2835.3142789586436
FDP01,OUT049,2404.222870899412
FDQ59,OUT018,1269.5228184108923
FDA43,OUT019,733.8153327203715
FDL14,OUT017,2556.636438417973
FDV50,OUT010,363.26674090031884
FDT01,OUT027,4355.742003021807
NCC42,OUT035,2055.9280932505985
FDO28,OUT046,1823.378760592673
FDD32,OUT019,410.6512023940404
FDV45,OUT035,3274.8172920707902
NCW17,OUT019,516.5556449873197
NCJ17,OUT027,2346.916948978931
NCF18,OUT049,3496.3286894085622
FDP01,OUT045,2558.970730274463
FDH24,OUT045,2603.125157091707
FDI38,OUT027,4617.694373470347
FDX03,OUT035,1403.841829543937
FDY28,OUT046,3029.141632585997
FDN34,OUT018,2510.7121802114943
FDJ02,OUT045,2749.723237527232
FDW40,OUT019,453.61085634104234
FDX03,OUT017,1198.7704687048877
FDE17,OUT027,3899.2942045275513
FDT58,OUT046,2607.6543226170797
FDI38,OUT013,3116.6663392344044
FDW22,OUT035,3634.394391787041
FDS15,OUT027,2702.034076618981
NCX06,OUT013,3096.2840589391894
DRK47,OUT035,3256.556436301909
FDC23,OUT027,4417.804890263721
FDM56,OUT010,276.08666061224585
FDP21,OUT046,3095.6198680221682
FDP58,OUT046,3017.6799226318567
FDA27,OUT019,946.2981017902
FDK41,OUT019,310.1212304178214
NCH42,OUT046,3215.100765299042
FDG29,OUT045,1222.614096302182
FDW15,OUT018,2151.065408281315
FDD28,OUT018,1051.7578084851777
FDQ37,OUT049,3004.2802607973044
FDC23,OUT035,3615.8170155922153
FDV13,OUT035,1991.9714686146435
FDK33,OUT046,3057.808014233451
FDO33,OUT013,2057.868629472721
FDN21,OUT017,2880.8287005146976
NCW06,OUT027,4738.88516239025
FDI38,OUT035,3242.598768384249
FDC21,OUT027,2691.7906943380885
NCS05,OUT046,2250.6059098519395
NCN53,OUT049,1506.0192838552766
FDV40,OUT010,242.7067930839653
FDG60,OUT017,3383.127819502841
NCY30,OUT027,4633.85878045708
FDM40,OUT045,1799.4429147448125
NCO30,OUT046,2322.7869552955985
FDK10,OUT046,3027.009402355451
FDM36,OUT045,3002.9648734930256
FDN10,OUT013,1984.6965229324094
FDM46,OUT018,1466.9638766685675
FDX50,OUT049,1680.2198974154576
FDP33,OUT045,3012.4484285645467
FDO12,OUT045,2805.44467404853
FDC28,OUT013,1636.6038445246515
FDO31,OUT045,1535.2365184353616
FDX45,OUT035,3069.813967447379
FDV21,OUT049,2045.2323714931792
FDH04,OUT049,1384.3898854138488
NCG54,OUT013,2973.4080853496343
FDO13,OUT046,2416.8862441087804
FDA09,OUT027,3884.462865235201
FDC38,OUT017,2192.9020828559187
NCO42,OUT046,2108.019446130042
FDL45,OUT049,2131.091342336763
NCK31,OUT013,1284.626828538491
FDM39,OUT017,2651.476134387331
FDC22,OUT010,481.295028118594
FDF46,OUT046,1860.3712016668796
FDQ37,OUT045,2629.929339852913
FDH41,OUT010,639.5556029789007
FDQ04,OUT046,1279.2665426223639
NCQ02,OUT027,4874.034907410954
FDJ57,OUT027,4225.186022858512
NCE07,OUT049,2174.950557904132
FDE56,OUT013,1350.0045157570319
FDI20,OUT049,3437.2705196721295
FDK36,OUT018,998.1722791580814
FDP08,OUT027,5036.923495382928
FDF44,OUT017,2180.2849230911897
NCU53,OUT017,2562.069249902153
FDF47,OUT035,3711.355426062424
FDS55,OUT010,454.6065524483015
FDZ52,OUT010,309.7397349977641
FDL04,OUT018,1510.1935912223219
NCM26,OUT035,2567.9904147528814
FDX43,OUT049,2507.604523603004
FDP52,OUT049,3434.713648959325
DRK49,OUT045,1138.806880580147
FDE38,OUT013,2803.062291817473
DRF13,OUT035,2437.9553128974007
FDK41,OUT010,245.57713278076812
FDJ04,OUT027,2942.6251684992594
FDZ44,OUT018,1629.3995446434392
FDS11,OUT013,2989.197358363805
FDA55,OUT049,3849.641236604324
NCW53,OUT046,3357.271126553359
FDB49,OUT027,2703.8975289156133
FDD23,OUT017,3028.81540931798
NCV42,OUT045,1568.078659901385
NCZ29,OUT018,1591.7372062906766
FDQ26,OUT013,1350.9797316461409
FDV08,OUT017,1165.0101084451017
FDC53,OUT049,1590.3131042651116
FDV58,OUT010,537.1729420171052
NCP02,OUT019,343.4703352545962
DRI37,OUT045,1308.50047577339
FDQ12,OUT049,3351.883631484412
FDE33,OUT046,1425.458211251604
FDX27,OUT045,1659.199593094757
FDM22,OUT017,1069.0454770839392
NCH30,OUT019,412.4192812230856
FDC04,OUT017,3484.709321774186
FDO38,OUT046,1699.7245356319302
FDV52,OUT027,2568.771123555713
FDB32,OUT013,1669.5663528661294
FDV43,OUT018,934.7791319932244
FDI24,OUT018,2509.088088403678
FDR40,OUT017,1499.7587269902
FDW02,OUT049,1905.9405641263556
FDE44,OUT049,1225.085115764612
FDL38,OUT046,1644.7708900295893
NCT54,OUT010,318.86642509881244
DRJ39,OUT010,670.6347316146889
FDW55,OUT049,3451.309160081302
DRF13,OUT019,574.877020415589
NCW17,OUT049,2010.774518100488
FDP13,OUT035,1485.7895928285266
FDS08,OUT018,2723.6365756769264
NCP17,OUT035,1481.6995271593098
NCO53,OUT035,2851.0424170050737
FDH19,OUT045,2622.427603161485
FDJ04,OUT017,1824.965617998249
FDG10,OUT049,1365.9974819207528
FDA40,OUT010,249.89920439899424
FDI53,OUT045,2516.28941862166
FDU09,OUT010,244.30457338445876
FDK60,OUT045,1661.7173678894096
FDR43,OUT017,1286.8252305530325
FDW22,OUT017,3586.7194341173054
DRP47,OUT010,581.4059818139817
DRG48,OUT010,500.4511724540914
FDA14,OUT035,2409.9823410947347
FDU49,OUT013,1428.018870016657
FDK28,OUT045,3553.140537204389
FDT19,OUT046,2740.2107794302256
NCQ42,OUT045,1647.8206970155752
FDD03,OUT045,3602.0498506979575
NCM53,OUT013,1530.84038296311
NCX53,OUT045,1980.8047944052153
FDV14,OUT027,2212.6141717714345
NCZ54,OUT017,2548.0729499489325
FDB39,OUT013,1073.0157269018673
DRC24,OUT046,2144.1858003755997
FDY36,OUT013,1162.979002224257
FDN01,OUT035,3111.789157690385
DRH25,OUT046,1185.1164593043861
FDV08,OUT046,1579.6186832167086
NCP53,OUT049,3382.4184146720854
FDU52,OUT010,520.4140607086745
NCI42,OUT045,2925.50632147827
FDZ14,OUT035,1893.439379414415
FDF11,OUT046,3280.605834823297
FDQ13,OUT018,1355.6255811288866
FDO32,OUT010,249.83292049777333
DRJ37,OUT018,1937.7841081092931
FDY43,OUT046,2402.8038455517653
NCT41,OUT017,2451.810339154681
NCV17,OUT045,1953.928494264465
FDM04,OUT027,1733.016496800159
DRB48,OUT018,1010.8893406969971
FDM24,OUT013,2550.969437226638
FDT37,OUT049,3655.6996084652674
NCO05,OUT010,311.9919612567926
FDL13,OUT046,3013.290932508498
FDL15,OUT017,2487.635174824374
FDB11,OUT018,2868.599694477356
FDL14,OUT019,617.3329810275877
FDY10,OUT019,492.8173061122593
FDJ40,OUT049,1869.0492951431781
NCW18,OUT046,3246.5086936023067
NCY06,OUT013,2250.304576912261
DRE13,OUT018,1358.5717765540776
FDA26,OUT045,3164.7964244876284
NCE19,OUT010,254.97102211318975
FDE33,OUT035,1624.4408769089005
DRL59,OUT027,1847.954009966765
FDY07,OUT046,1388.7146541010402
FDF57,OUT018,2331.7330050973997
FDM58,OUT035,1660.1588575765904
FDP26,OUT027,2407.1901604212535
FDY32,OUT046,2570.1433522313982
FDD51,OUT010,273.0111792380219
FDU22,OUT018,1760.9855328883873
FDZ49,OUT018,3007.6038470375624
NCI42,OUT017,3550.0283233268033
FDT04,OUT027,1900.083396173024
NCU41,OUT045,2645.949170379498
FDS56,OUT045,3816.109842752155
NCN42,OUT017,2505.856321774716
FDK34,OUT046,2992.601871182692
FDB03,OUT017,3693.624767696438
DRJ25,OUT035,1331.4397326027554
FDT25,OUT027,2912.57145128696
FDN20,OUT013,2840.8275499251777
FDP09,OUT013,2992.580180301152
FDM20,OUT019,889.3632880878206
NCG55,OUT046,1693.164591344747
NCP14,OUT045,1843.59196220948
NCH06,OUT046,3240.8847819568546
FDV52,OUT013,1819.2657273910286
NCL07,OUT035,1566.662180218053
DRJ11,OUT027,4351.19880019881
DRO59,OUT013,1269.22049104505
FDW15,OUT010,482.45690754873704
NCQ30,OUT035,2144.9577878114897
NCN54,OUT019,356.38559858132453
FDY01,OUT027,2817.4872529036716
FDX39,OUT035,3546.43640041017
FDH53,OUT027,2359.340407365347
FDA57,OUT035,1274.9084100582268
NCC07,OUT010,297.7835397211179
FDU28,OUT013,3282.562107773535
FDK36,OUT010,255.05141863105177
FDR36,OUT018,1132.7702762984688
NCQ17,OUT035,2621.4978221105343
FDS28,OUT019,337.3216093925612
FDE08,OUT045,2658.6380213145435
FDU22,OUT046,2004.6478265370035
FDG41,OUT045,1518.6901264273547
FDO31,OUT010,265.3181771025877
FDM21,OUT019,840.8087023050145
FDU40,OUT017,3064.6671661470214
FDV36,OUT018,1485.075350420283
FDT10,OUT027,2091.4731869804095
FDX38,OUT045,1152.2708297699037
NCU30,OUT027,3850.9041123031384
NCV06,OUT049,3428.349071765857
FDT16,OUT035,3641.3898070557166
NCP41,OUT027,2771.4196012002717
FDZ56,OUT017,2896.9439957069994
FDC22,OUT035,2833.626435494147
FDU10,OUT035,1200.0864366886192
FDS46,OUT045,1778.2842778102097
FDO08,OUT049,3347.022392595265
NCV42,OUT018,1664.8669968975485
FDP33,OUT035,3902.194826408735
FDJ12,OUT046,3340.614851111699
FDH04,OUT045,1611.1943139671546
NCU54,OUT013,2951.3784720070903
FDO36,OUT010,572.2444345614929
FDT37,OUT027,5424.645382966317
FDD14,OUT010,537.7339929491966
FDA16,OUT013,3531.877714032549
NCS42,OUT019,373.545544833009
FDP10,OUT019,366.7220609036233
FDQ28,OUT049,2691.4994879109418
FDK57,OUT010,363.18560333950745
FDK02,OUT013,1968.998026350088
FDW47,OUT018,1593.9223710072638
NCC42,OUT018,1687.4953048227178
FDQ37,OUT018,2895.7727055866935
FDL40,OUT046,1597.0767703609483
DRE13,OUT010,322.69546146132484
FDQ34,OUT027,2851.792992143728
NCB54,OUT046,2047.392071430553
FDS48,OUT049,2365.550952747004
FDO15,OUT045,1262.5407781265621
NCT30,OUT013,1098.795379918942
FDU49,OUT027,2575.276400887909
FDE21,OUT046,1909.686094196188
FDS49,OUT019,389.6677859875663
FDT38,OUT027,2283.1763843890794
FDZ01,OUT045,1605.5091631592563
FDC41,OUT035,1318.467886068222
DRG13,OUT010,492.4986576402496
NCZ42,OUT018,2991.2747140614465
NCM07,OUT045,1541.0693901578738
NCV17,OUT018,1770.3157883245847
DRK39,OUT035,1558.5830839055093
FDS37,OUT018,1611.8857340127938
FDV12,OUT019,469.19309200971406
NCG19,OUT018,2995.151076096201
FDS51,OUT013,1185.585045875379
NCO14,OUT046,1299.4590261917888
FDC38,OUT046,1992.4610475243503
FDN15,OUT046,1844.4450789030518
NCH42,OUT013,3727.3923475268
FDQ22,OUT046,1406.116154916321
FDC05,OUT013,3221.156898727183
FDZ31,OUT013,3126.37228265733
DRJ23,OUT049,3005.662776109727
FDC52,OUT035,2797.9978980260885
DRD12,OUT010,317.7150674143968
FDV55,OUT017,2572.9827268120252
FDD32,OUT046,1454.7575780631491
FDR01,OUT049,3149.8738868505366
FDY08,OUT019,431.6938668114981
FDQ45,OUT045,3136.469549849537
DRN11,OUT027,3274.745746877265
NCS05,OUT018,1841.8526494062942
FDY32,OUT035,2798.8473195373044
NCD31,OUT045,2928.4023472222502
NCE06,OUT049,3164.9758819514236
NCP14,OUT046,1542.14478968502
NCF18,OUT019,658.764124106824
FDF14,OUT018,2209.6760232408456
FDB22,OUT017,2221.2350882063756
NCH54,OUT049,3471.360836202999
FDU27,OUT035,1379.002935206762
FDS58,OUT027,4153.58207189471
NCU29,OUT035,2449.989798282066
FDJ57,OUT013,2825.1534238261665
FDL56,OUT049,1470.757540069173
FDH60,OUT035,3415.0523072669066
FDN24,OUT018,1123.3243107590886
FDD02,OUT017,2196.965201875079
FDP15,OUT017,3439.9013834691204
FDB28,OUT027,4857.150573741199
DRC49,OUT045,2510.1744205352406
NCG30,OUT018,1709.5291047678857
FDJ14,OUT049,1460.3644281254983
FDL52,OUT045,1146.2827128256324
NCG19,OUT027,4739.580274422935
NCN41,OUT035,1883.8584934077846
FDW22,OUT013,3173.468773997867
FDI02,OUT013,1848.612947688405
FDV51,OUT045,2604.2960231846023
FDV48,OUT046,1521.7620308000637
NCL17,OUT019,412.8198251883857
FDP46,OUT045,1575.3298208843016
FDU10,OUT045,1095.6987843258462
FDT37,OUT010,770.9247492168347
FDI27,OUT035,1324.75039698252
FDN51,OUT046,3140.103702214985
FDW07,OUT035,1551.5045165766505
FDN45,OUT049,3242.793245031289
DRN37,OUT027,4525.900969281073
DRF48,OUT049,2760.7062063961935
FDP38,OUT019,366.0594572631785
NCX18,OUT027,4938.72924563507
FDK45,OUT018,1690.9198712493626
FDZ37,OUT049,1575.2704617872255
FDS50,OUT018,3241.440531446602
NCR54,OUT018,2892.112530901444
NCS17,OUT035,1703.8346060299841
FDV31,OUT046,2536.7088685805593
DRE27,OUT017,1665.6232164343637
FDN60,OUT013,2670.205254270304
FDK26,OUT013,3026.6510046883473
FDX37,OUT018,1407.9774290235296
FDW31,OUT046,3014.1055234888436
FDX26,OUT018,2988.109167378236
DRL49,OUT019,496.639912275336
FDU49,OUT017,1640.4353556078217
FDY58,OUT046,2939.099780329515
FDN03,OUT045,3301.0888287990874
NCV06,OUT010,529.589660977444
FDH53,OUT045,1362.1797378814188
FDG31,OUT018,1190.8606470141988
NCC06,OUT045,1761.538962589994
FDS13,OUT049,3500.988917773494
FDP16,OUT035,3551.5706633754007
FDA35,OUT013,1992.2406739716541
DRP47,OUT018,2952.8650540038425
FDY28,OUT010,863.6942753322446
FDY20,OUT035,1644.2975317193286
NCH30,OUT017,1909.9885934101526
NCR29,OUT019,315.2298688513549
NCP05,OUT013,2656.8794929811643
NCF30,OUT019,417.3469443432193
FDA08,OUT035,2542.7904805252197
FDN51,OUT027,5408.240215946875
FDH12,OUT046,1843.6660924085445
FDY39,OUT017,2854.1299204087086
NCO53,OUT045,2571.3346157601304
FDB40,OUT046,2506.6293549223856
FDH02,OUT049,1549.8337011237095
FDY11,OUT027,2143.0071342927467
FDQ09,OUT019,501.08907694157256
FDP16,OUT013,3490.6874919973443
NCF55,OUT018,1101.2780459011874
FDY09,OUT027,4357.816655904435
FDY39,OUT045,2799.1777678298026
NCU53,OUT049,2671.771321929972
NCT41,OUT049,2493.302635151661
FDJ45,OUT046,1610.6222807105314
FDR28,OUT013,2640.304501809078
FDN08,OUT013,1858.4599275366268
FDJ07,OUT049,1794.8622092647383
FDZ09,OUT027,3890.2849727028015
FDQ14,OUT017,2457.016247402335
FDY12,OUT027,1912.116471664246
FDK57,OUT046,1871.049166870056
FDD20,OUT049,2117.996198206769
FDS36,OUT018,1615.1629731628711
FDI40,OUT049,1642.9998072381381
FDJ40,OUT045,1642.2212429353922
FDE08,OUT013,2356.9441613027716
DRK01,OUT013,1559.9100359613667
FDC58,OUT049,1410.748763811171
FDE50,OUT046,3409.76361527531
FDX48,OUT035,2922.3417754440034
DRM35,OUT018,2541.6495738210688
FDG41,OUT013,1639.5745231515566
FDB52,OUT046,3257.1168718273157
FDV19,OUT045,2738.5413477386505
DRG48,OUT017,2293.291571446488
FDI26,OUT013,3217.918120353245
FDU11,OUT019,481.15302038028153
FDF59,OUT019,620.9700115151286
FDR07,OUT049,1654.0831963176815
NCE06,OUT017,2239.406306205008
FDE10,OUT046,2133.469120165409
NCO55,OUT046,1621.600163593603
FDZ13,OUT013,1099.2173439800827
FDT50,OUT017,1617.7987512235304
FDH12,OUT010,294.49730701130534
FDD21,OUT045,1686.6218860654974
NCM05,OUT013,3367.773347100387
FDK04,OUT013,1256.4274000840687
FDN33,OUT017,1696.059933435078
NCM18,OUT010,319.1745845637531
DRC25,OUT049,1527.9366778246906
FDT47,OUT017,1865.5471629235308
FDD45,OUT027,2617.3232071842376
NCD07,OUT018,1623.360442464891
NCY54,OUT010,486.18992940396333
FDL12,OUT049,1435.6456001585298
FDL02,OUT017,2004.8660386980364
FDC60,OUT035,1541.6263921524694
FDR37,OUT017,2979.8664381588205
FDY16,OUT017,3158.072782691273
FDU26,OUT045,1899.569959649818
FDN24,OUT013,1308.4751787696955
FDH44,OUT013,2466.9052847233775
FDE23,OUT010,310.3518413723466
FDW60,OUT017,2828.0430698168757
FDQ55,OUT049,1968.9749404571498
FDV32,OUT027,1936.1724168723022
FDV03,OUT010,505.55629008553547
FDY14,OUT010,745.83015826919
NCL55,OUT027,4462.366080034754
DRF25,OUT017,1146.599985614702
FDX03,OUT046,1413.1973760784817
FDF40,OUT045,3207.3844887479263
FDX24,OUT010,264.4241921739672
FDA25,OUT049,1666.311183681366
FDH21,OUT018,2462.838915474364
FDB47,OUT010,635.8302713975991
FDT34,OUT019,397.24177061723117
FDS39,OUT010,365.47891518292226
NCU05,OUT046,1386.4455485290878
FDE02,OUT049,1564.011976420485
FDL25,OUT035,1784.7732280277114
FDC50,OUT049,1550.7634732894262
FDZ32,OUT049,1666.758209849432
FDV14,OUT045,1526.6440189289397
FDR07,OUT045,1590.9149556150269
FDB26,OUT049,1372.907758159729
NCR50,OUT045,2478.0922518934462
FDP01,OUT018,2288.1342892574944
FDH57,OUT045,1708.2001586073088
FDM60,OUT027,2000.2599858420476
FDA45,OUT017,2904.952794692006
FDU55,OUT017,3700.6159042856016
FDH40,OUT035,1436.2446548592238
FDG40,OUT019,278.5944921486723
FDT12,OUT049,3552.550750465627
DRL59,OUT045,1170.4677333230748
FDT47,OUT018,1534.0673603714304
FDI60,OUT017,1422.1203292026612
DRF51,OUT027,1867.1525608275133
NCK31,OUT049,1504.0803980511153
FDB08,OUT045,2359.6416980077447
FDM44,OUT035,1789.9099065927558
FDD46,OUT018,2360.6615121161667
FDR27,OUT019,508.5339481745525
FDV56,OUT010,244.41184777871013
FDM02,OUT049,1504.3897531933883
FDU45,OUT018,1644.0214336440438
FDZ10,OUT017,2170.980577350842
NCK31,OUT010,342.5360508121005
FDR27,OUT035,2074.7607495392676
FDF33,OUT013,1623.6903222056203
FDJ36,OUT046,1690.2935176398476
FDP33,OUT049,3797.011821771687
FDG17,OUT046,3550.281268512935
FDG47,OUT027,4687.550989063781
NCW29,OUT046,2019.8273793026233
